county,week_start,kamis_price,kamis_std,agri_price,agri_std,temp_avg_c,temp_max_c,temp_min_c,rain_mm,price,kamis_smooth,agri_smooth,temp_range,rain_intensity,heavy_rain,heat_stress,strong_wind,month,price_lag_1,price_lag_2,price_lag_3,price_lag_4,price_lag_8,price_rolling_mean_4,price_rolling_std_4,price_rolling_mean_8,price_rolling_std_8,price_rolling_mean_12,price_rolling_std_12,week,year,month_sin,month_cos,week_sin,week_cos
Nairobi,2023-01-16,59.5375,0.8801872218196218,49.63,0.0,19.8,28.6,11.6,0.0,49.63,61.75313973063973,49.63,17.0,0,0,0,0,1,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,3,2023,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148
Nairobi,2023-01-23,58.778,2.1251133303112746,49.63,0.0,19.742857142857144,28.0,11.3,0.2,49.63,59.82728787878788,49.63,16.7,0,0,0,0,1,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,4,2023,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099
Nairobi,2023-01-30,56.11125,3.661589964950822,49.63,0.0,20.728571428571428,30.2,12.9,0.0,49.63,58.14225,49.63,17.299999999999997,0,0,1,0,1,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,5,2023,0.49999999999999994,0.8660254037844387,0.5680647467311558,0.8229838658936564
Nairobi,2023-02-06,52.49875,1.390605597777971,49.63,0.0,21.271428571428572,29.9,13.1,0.0,49.63,55.796,49.63,16.799999999999997,0,0,0,0,2,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,6,2023,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011
Nairobi,2023-02-13,53.89166666666667,2.6082976568380145,49.63,0.0,20.8,29.5,12.5,0.2,49.63,54.16722222222222,49.63,17.0,0,0,0,0,2,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,7,2023,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953
Nairobi,2023-02-20,57.142857142857146,5.127597599544758,49.63,0.0,21.557142857142857,30.0,13.1,0.1,49.63,54.51109126984127,49.63,16.9,0,0,0,0,2,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,8,2023,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559
Nairobi,2023-02-27,64.668,2.2801907814917652,49.63,0.0,21.47142857142857,29.4,14.4,3.5,49.63,58.567507936507944,49.63,14.999999999999998,0,0,0,0,2,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,9,2023,0.8660254037844386,0.5000000000000001,0.8854560256532099,0.4647231720437686
Nairobi,2023-03-06,64.92,3.5068932119470095,49.63,0.0,21.857142857142858,30.5,14.2,0.2,49.63,62.24361904761904,49.63,16.3,0,0,1,0,3,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,10,2023,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557
Nairobi,2023-03-13,69.26,1.344276757219286,49.63,0.0,20.485714285714288,29.1,13.8,7.800000000000001,49.63,66.28266666666667,49.63,15.3,0,0,0,0,3,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,11,2023,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804
Nairobi,2023-03-20,68.6125,1.5414904661212996,49.63,0.0,19.014285714285712,27.1,14.2,46.099999999999994,49.63,67.59750000000001,49.63,12.900000000000002,0,1,0,0,3,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,12,2023,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323
Nairobi,2023-03-27,68.22200000000001,2.5591053124090104,49.63,0.0,19.585714285714285,26.1,13.4,17.6,49.63,68.69816666666667,49.63,12.700000000000001,0,0,0,0,3,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,13,2023,1.0,6.123233995736766e-17,1.0,-1.6081226496766364e-16
Nairobi,2023-04-03,67.59166666666667,2.761002837134847,49.63,0.0,18.585714285714285,25.9,13.7,30.4,49.63,68.14205555555556,49.63,12.2,0,1,0,0,4,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,14,2023,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288
Nairobi,2023-04-10,84.89,28.679471752457363,49.63,0.0,18.728571428571428,25.2,15.1,28.5,49.63,73.56788888888889,49.63,10.1,0,1,0,0,4,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,15,2023,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575
Nairobi,2023-04-17,57.374,10.53884623666177,49.63,0.0,19.2,26.8,13.9,32.3,49.63,69.95188888888889,49.63,12.9,0,1,0,0,4,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,16,2023,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545
Nairobi,2023-04-24,59.72714285714286,8.210376999638354,49.63,0.0,18.400000000000002,25.0,13.9,65.5,49.63,67.33038095238096,49.63,11.1,0,1,0,0,4,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,17,2023,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685
Nairobi,2023-05-01,61.789,7.433721140855369,49.63,0.0,18.485714285714288,24.6,13.2,37.0,49.63,59.630047619047616,49.63,11.400000000000002,0,1,0,0,5,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,18,2023,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557
Nairobi,2023-05-08,62.71333333333333,8.005802583126814,49.63,0.0,18.900000000000002,26.0,14.4,20.900000000000002,49.63,61.4098253968254,49.63,11.6,0,1,0,0,5,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,19,2023,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795
Nairobi,2023-05-15,62.736666666666665,6.976969256059538,49.63,0.0,19.2,26.5,13.1,6.700000000000001,49.63,62.413000000000004,49.63,13.4,0,0,0,0,5,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,20,2023,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012
Nairobi,2023-05-22,76.58785714285715,3.4727758318126405,49.63,0.0,19.085714285714285,26.0,12.8,8.1,49.63,67.34595238095238,49.63,13.2,0,0,0,0,5,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,21,2023,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564
Nairobi,2023-05-29,77.64,4.1312027744515705,49.63,0.0,18.400000000000002,24.1,13.9,28.3,49.63,72.32150793650793,49.63,10.200000000000001,0,1,0,0,5,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,22,2023,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096
Nairobi,2023-06-05,77.31583333333333,4.455212388230491,49.63,0.0,18.928571428571427,26.9,11.4,2.7,49.63,77.18123015873016,49.63,15.499999999999998,0,0,0,0,6,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,23,2023,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147
Nairobi,2023-06-12,77.188125,3.6712199947701305,49.63,0.0,18.8,26.9,12.2,3.1,49.63,77.38131944444444,49.63,14.7,0,0,0,0,6,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,24,2023,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052
Nairobi,2023-06-19,77.336,0.9360341874098385,49.63,0.0,18.5,26.3,12.3,4.0,49.63,77.27998611111111,49.63,14.0,0,0,0,0,6,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,25,2023,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054
Nairobi,2023-06-26,75.5575,6.286179284748408,49.63,0.0,17.857142857142858,25.0,12.1,2.8000000000000003,49.63,76.69387499999999,49.63,12.9,0,0,0,0,6,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,26,2023,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0
Nairobi,2023-07-03,76.7690909090909,3.599015016766268,49.63,0.0,16.557142857142857,23.1,11.4,3.1,49.63,76.55419696969697,49.63,11.700000000000001,0,0,0,0,7,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,27,2023,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054
Nairobi,2023-07-10,78.19500000000001,8.64904986899507,49.63,0.0,17.442857142857143,26.1,10.4,0.8,49.63,76.84053030303029,49.63,15.700000000000001,0,0,0,0,7,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,28,2023,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521
Nairobi,2023-07-17,76.39,4.5902287524697485,49.63,0.0,17.5,27.0,10.9,0.30000000000000004,49.63,77.1180303030303,49.63,16.1,0,0,0,0,7,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,29,2023,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148
Nairobi,2023-07-24,73.50538461538461,6.331630405333493,49.63,0.0,17.67142857142857,26.6,11.2,1.9,49.63,76.03012820512821,49.63,15.400000000000002,0,0,0,0,7,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,30,2023,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101
Nairobi,2023-07-31,74.584375,5.3656760602307445,49.63,0.0,17.7,27.7,12.1,6.8,49.63,74.82658653846154,49.63,15.6,0,0,0,0,7,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,31,2023,-0.4999999999999997,-0.8660254037844388,-0.5680647467311556,-0.8229838658936565
Nairobi,2023-08-07,72.68666666666667,3.3665583540932613,49.63,0.0,17.514285714285712,25.5,10.9,2.5999999999999996,49.63,73.59214209401709,49.63,14.6,0,0,0,0,8,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,32,2023,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013
Nairobi,2023-08-14,70.00083333333333,4.158099343632274,49.63,0.0,18.67142857142857,27.7,10.3,1.3,49.63,72.42395833333332,49.63,17.4,0,0,0,0,8,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,33,2023,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952
Nairobi,2023-08-21,68.22266666666667,3.8210777587082974,49.63,0.0,19.62857142857143,28.5,11.9,1.8,49.63,70.30338888888889,49.63,16.6,0,0,0,0,8,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,34,2023,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559
Nairobi,2023-08-28,69.91461538461539,0.30785860890500566,49.63,0.0,19.25714285714286,27.4,12.9,2.2,49.63,69.3793717948718,49.63,14.499999999999998,0,0,0,0,8,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,35,2023,-0.8660254037844384,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691
Nairobi,2023-09-04,66.38833333333334,6.216221935509958,49.63,0.0,19.25714285714286,28.3,12.6,7.5,49.63,68.17520512820512,49.63,15.700000000000001,0,0,0,0,9,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,36,2023,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359
Nairobi,2023-09-11,66.111,5.9998286086631945,49.63,0.0,19.17142857142857,26.6,12.8,8.5,49.63,67.47131623931624,49.63,13.8,0,0,0,0,9,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,37,2023,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774
Nairobi,2023-09-18,66.21384615384615,6.037885306492577,49.63,0.0,19.942857142857143,28.0,13.9,6.3,49.63,66.23772649572648,49.63,14.1,0,0,0,0,9,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,38,2023,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357
Nairobi,2023-09-25,67.22125,6.898930429525183,49.63,0.0,20.085714285714285,27.5,13.5,5.8,49.63,66.51536538461538,49.63,14.0,0,0,0,0,9,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,39,2023,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
Nairobi,2023-10-02,63.222,8.187779240361143,49.63,0.0,19.485714285714288,28.9,12.6,14.8,49.63,65.55236538461538,49.63,16.299999999999997,0,0,0,0,10,49.63,49.63,49.63,49.63,49.63,49.63,0.0,49.63,0.0,49.63,0.0,40,2023,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232
Nairobi,2023-10-09,61.336,5.05547030453152,45.0,0.0,21.557142857142857,30.2,13.0,4.5,45.0,63.92641666666666,48.086666666666666,17.2,0,0,1,0,10,49.63,49.63,49.63,49.63,49.63,48.472500000000004,2.315000000000002,49.05125,1.6369521984468587,49.24416666666667,1.336565873173985,41,2023,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738
Nairobi,2023-10-16,64.63,6.606369653599471,45.555,0.0,19.957142857142856,27.8,14.8,18.7,45.555,63.062666666666665,46.72833333333333,13.0,0,0,0,0,10,45.0,49.63,49.63,49.63,49.63,47.45375,2.523111092150592,48.541875000000005,2.0202686127980978,48.904583333333335,1.698335359233933,42,2023,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557
Nairobi,2023-10-23,60.14,6.071749571346209,42.22,0.0,20.314285714285713,28.5,14.6,9.4,42.22,62.035333333333334,44.25833333333333,13.9,0,0,0,0,10,45.555,45.0,49.63,49.63,49.63,45.60125,3.056540459953603,47.615625,2.9396057042448027,48.287083333333335,2.5461115257417877,43,2023,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768
Nairobi,2023-10-30,52.22,0.0,42.22,0.0,19.25714285714286,27.1,15.6,55.3,42.22,58.99666666666667,43.33166666666667,11.500000000000002,0,1,0,0,10,42.22,45.555,45.0,49.63,49.63,43.74875,1.7797301995902075,46.689375,3.352622041562609,47.66958333333334,3.0412306557568405,44,2023,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548
Nairobi,2023-11-06,60.55833333333334,6.805172787421836,42.22,0.0,18.914285714285715,25.8,13.2,42.0,42.22,57.63944444444445,42.22,12.600000000000001,0,1,0,0,11,42.22,42.22,45.555,45.0,49.63,43.05375,1.6675000000000213,45.763124999999995,3.446427692449926,47.052083333333336,3.3441804664856645,45,2023,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952
Nairobi,2023-11-13,61.114,7.857724225244865,42.22,0.0,18.928571428571427,25.0,15.8,35.1,42.22,57.964111111111116,42.22,9.2,0,1,0,0,11,42.22,42.22,42.22,45.555,49.63,42.22,0.0,44.836875,3.248792014514232,46.43458333333333,3.5051478106126224,46,2023,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007
Nairobi,2023-11-20,55.83625,4.8534345350189145,42.22,0.0,18.442857142857143,24.2,14.9,58.9,42.22,59.16952777777777,42.22,9.299999999999999,0,1,0,0,11,42.22,42.22,42.22,42.22,49.63,42.22,0.0,43.910624999999996,2.6963738050256665,45.817083333333336,3.5435347390663092,47,2023,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564
Nairobi,2023-11-27,54.58625,3.0549862637053833,43.33,0.0,19.114285714285717,25.9,13.2,3.7,43.33,57.17883333333333,42.589999999999996,12.7,0,0,0,0,11,42.22,42.22,42.22,42.22,49.63,42.497499999999995,0.5550000000000631,43.123125,1.3916920264299104,45.29208333333333,3.3906659699382087,48,2023,-0.5000000000000004,0.8660254037844384,-0.4647231720437684,0.88545602565321
Nairobi,2023-12-04,56.48500000000001,2.2657780120744393,43.055,0.0,19.2,27.0,12.8,4.1,43.055,55.63583333333333,42.86833333333333,14.2,0,0,0,0,12,43.33,42.22,42.22,42.22,45.0,42.70625,0.5725873295839404,42.879999999999995,1.1690502860991874,44.744166666666665,3.1485529384243574,49,2023,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147
Nairobi,2023-12-11,60.557500000000005,7.323611033597333,43.33,0.0,19.514285714285712,26.4,15.5,14.8,43.33,57.20958333333334,43.23833333333332,10.899999999999999,0,0,0,0,12,43.055,43.33,42.22,42.22,45.555,42.98375,0.5254105537577871,42.601875,0.5338267341964793,44.219166666666666,2.761229002828389,50,2023,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052
Nairobi,2023-12-18,55.74333333333334,10.836163220131622,43.33,0.0,19.599999999999998,26.9,14.4,5.8,43.33,57.59527777777779,43.23833333333334,12.499999999999998,0,0,0,0,12,43.33,43.055,43.33,42.22,42.22,43.26125,0.13750000000022702,42.740625,0.5638036480650418,43.69416666666666,2.175780772434812,51,2023,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054
Nairobi,2024-01-01,55.555,12.565287501684947,45.56,0.0,19.97142857142857,26.9,15.1,23.4,45.56,57.285277777777786,44.07333333333333,11.799999999999999,0,1,0,0,1,43.33,43.33,43.055,43.33,42.22,43.81875,1.1680494781187123,43.158125,1.102496963066768,43.355,1.312217069071919,1,2024,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054
Nairobi,2024-01-08,57.03666666666667,7.461947913692958,45.56,0.0,19.114285714285717,25.9,14.5,21.6,45.56,56.11166666666667,44.81666666666666,11.399999999999999,0,1,0,0,1,45.56,43.33,43.33,43.055,42.22,44.445,1.287491100292888,43.575625,1.3094694604522694,43.401666666666664,1.3840295801708646,2,2024,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052
Nairobi,2024-01-15,57.2225,7.859188889446544,46.01333333333333,0.0,19.542857142857144,27.1,14.8,33.6,46.01333333333333,56.60472222222222,45.71111111111111,12.3,0,1,0,0,1,45.56,45.56,43.33,43.33,42.22,45.11583333333333,1.2095832615685063,44.049791666666664,1.4297353616544184,43.43986111111111,1.4534400951774442,3,2024,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148
Nairobi,2024-01-22,57.61857142857143,6.983612791317087,45.835,0.0,20.12857142857143,27.0,13.6,3.5,45.835,57.29257936507937,45.80277777777778,13.4,0,0,0,0,1,46.01333333333333,45.56,45.56,43.33,42.22,45.74208333333333,0.2225000000000496,44.501666666666665,1.3370706550171345,43.74111111111111,1.5491047159167364,4,2024,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099
Nairobi,2024-01-29,57.29666666666666,8.12690798110409,45.52,0.0,20.67142857142857,28.6,14.5,1.7000000000000002,45.52,57.37924603174603,45.78944444444445,14.100000000000001,0,0,0,0,1,45.835,46.01333333333333,45.56,45.56,43.33,45.732083333333335,0.23401240470448806,44.775416666666665,1.286134466173494,44.01611111111111,1.5474361874432163,5,2024,0.49999999999999994,0.8660254037844387,0.5680647467311558,0.8229838658936564
Nairobi,2024-02-05,58.15599999999999,7.778703619498561,43.33,0.0,20.942857142857143,28.8,14.4,1.3,43.33,57.69041269841269,44.895,14.4,0,0,0,0,2,45.52,45.835,46.01333333333333,45.56,43.055,45.17458333333333,1.2465221061461933,44.80979166666666,1.2362926008195976,44.10861111111112,1.461076957391675,6,2024,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011
Nairobi,2024-02-12,49.33,7.396904758072797,41.11,0.0,21.771428571428572,31.1,13.5,0.3,41.11,54.92755555555555,43.32,17.6,0,0,1,0,2,43.33,45.52,45.835,46.01333333333333,43.33,43.948750000000004,2.1960660850712244,44.532291666666666,1.7558701857275776,44.01611111111111,1.6182017599876037,7,2024,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953
Nairobi,2024-02-19,49.99666666666667,9.624428987391061,39.99,0.0,21.142857142857142,30.0,14.2,19.2,39.99,52.49422222222222,41.47666666666667,15.8,0,0,0,0,2,41.11,43.33,45.52,45.835,43.33,42.4875,2.4522693571465735,44.11479166666667,2.37167870316191,43.83027777777778,1.9393882240288383,8,2024,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559
Nairobi,2024-02-26,51.220000000000006,9.03118762954242,38.89,0.0,21.185714285714287,30.0,14.5,6.1,38.89,50.18222222222223,39.99666666666666,15.5,0,0,0,0,2,39.99,41.11,43.33,45.52,45.56,40.83,1.8971557658769302,43.28104166666667,2.903759322734083,43.460277777777776,2.4099558687997487,9,2024,0.8660254037844386,0.5000000000000001,0.8854560256532099,0.4647231720437686
Nairobi,2024-03-04,44.44,0.0,36.11,0.0,21.24285714285714,30.0,14.2,3.1,36.11,48.552222222222234,38.33,15.8,0,0,0,0,3,38.89,39.99,41.11,43.33,45.56,39.025000000000006,2.1442869832806393,42.09979166666667,3.6662573838132424,42.881527777777784,3.215441080566192,10,2024,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557
Nairobi,2024-03-11,52.775,9.624428987391065,36.11,0.0,21.357142857142858,30.6,13.8,0.1,36.11,49.47833333333333,37.03666666666667,16.8,0,0,1,0,3,36.11,38.89,39.99,41.11,46.01333333333333,37.775,1.9743268895162225,40.861875,3.824589555476144,42.27986111111111,3.7542473225340824,11,2024,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804
Nairobi,2024-03-18,44.44,0.0,35.835,0.0,21.985714285714288,30.0,14.6,3.5999999999999996,35.835,47.218333333333334,36.01833333333334,15.4,0,0,0,0,3,36.11,36.11,38.89,39.99,45.835,36.73625,1.441673651235541,39.611875,3.594239376617624,41.655277777777776,4.164681517000703,12,2024,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323
Nairobi,2024-03-25,47.774,7.455050636984299,39.0,0.0,20.585714285714285,28.1,15.2,28.7,39.0,48.32966666666667,36.98166666666666,12.900000000000002,0,1,0,0,3,35.835,36.11,36.11,38.89,45.52,36.76375,1.4964590149193815,38.796875,2.6881896955545734,41.10861111111111,4.03403480209479,13,2024,1.0,6.123233995736766e-17,1.0,-1.6081226496766364e-16
Nairobi,2024-04-01,48.14666666666667,6.420134993388642,35.56,0.0,20.214285714285715,28.1,15.4,38.4,35.56,46.78688888888888,36.79833333333334,12.700000000000001,0,1,0,0,4,39.0,35.835,36.11,36.11,43.33,36.62625,1.5983500607397667,37.825625,2.1701241529658613,40.27527777777778,4.063660391126573,14,2024,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288
Nairobi,2024-04-08,48.14666666666667,5.742343307976865,35.56,0.0,20.24285714285714,27.5,14.2,27.799999999999997,35.56,48.02244444444444,36.70666666666667,13.3,0,1,0,0,4,35.56,39.0,35.835,36.11,41.11,36.48875,1.6791782464448137,37.131875,1.8307569423992203,39.40416666666667,3.8358268240683984,15,2024,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575
Nairobi,2024-04-15,46.18,7.8207800122494175,35.56,0.0,19.771428571428572,26.4,14.6,11.6,35.56,47.49111111111111,35.56,11.799999999999999,0,0,0,0,4,35.56,35.56,39.0,35.835,39.99,36.42,1.7200000000000426,36.578125,1.4789232026328476,38.547916666666666,3.3908067277790654,16,2024,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545
Nairobi,2024-04-22,53.74875,21.650371450129246,35.63,0.0,19.47142857142857,26.4,14.9,96.4,35.63,49.358472222222225,35.583333333333336,11.499999999999998,0,1,0,0,4,35.56,35.56,35.56,39.0,38.89,35.5775,0.03500000000214082,36.170625,1.1671835377156283,37.72375,2.6667405411169343,17,2024,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685
Nairobi,2024-04-29,45.31583333333333,6.818452848148491,33.33,0.0,19.74285714285714,26.2,14.9,32.7,33.33,48.4148611111111,34.839999999999996,11.299999999999999,0,1,0,0,4,35.63,35.56,35.56,35.56,36.11,35.019999999999996,1.1271497977938967,35.823125,1.5415968935305189,36.89041666666667,2.2916493250033207,18,2024,0.8660254037844387,-0.4999999999999998,0.8229838658936565,-0.5680647467311557
Nairobi,2024-05-06,43.406470588235294,7.518087307600645,36.6,0.0,19.071428571428573,25.2,14.2,26.799999999999997,36.6,47.49035130718954,35.18666666666667,11.0,0,1,0,0,5,33.33,35.63,35.56,35.56,36.11,35.28,1.3839315975389903,35.884375,1.5641917983875715,36.514583333333334,1.867245733369923,19,2024,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795
Nairobi,2024-05-13,37.08375,5.504475938465245,36.3975,0.0,19.62857142857143,26.6,12.7,5.6,36.3975,41.93535130718954,35.4425,13.900000000000002,0,0,0,0,5,36.6,33.33,35.63,35.56,35.835,35.489374999999995,1.4989835097492417,35.9546875,1.5742653828169513,36.21520833333333,1.513945949832906,20,2024,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012
Nairobi,2024-05-20,40.587857142857146,15.0296420851859,35.555,0.0,19.285714285714285,25.9,12.9,17.8,35.555,40.359359243697476,36.18416666666667,12.999999999999998,0,0,0,0,5,36.3975,36.6,33.33,35.63,39.0,35.470625,1.497106062542048,35.5240625,0.982016818211426,35.93729166666667,1.2637199139182886,21,2024,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564
Nairobi,2024-05-27,38.370555555555555,8.30800427102203,38.33,0.0,19.357142857142858,27.1,12.1,0.7000000000000001,38.33,38.680720899470906,36.76083333333333,15.000000000000002,0,0,0,0,5,35.555,36.3975,36.6,33.33,35.56,36.720625,1.1644354408182065,35.8703125,1.3971082619238202,36.12229166666666,1.4413186269767024,22,2024,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096
Nairobi,2024-06-03,36.59684210526316,3.92337447249966,38.33,0.0,19.0,26.8,13.1,9.1,38.33,38.51841826789195,37.405,13.700000000000001,0,0,0,0,6,38.33,35.555,36.3975,36.6,35.56,37.153125,1.4017895928063384,36.2165625,1.632615636628645,36.307291666666664,1.5757975824431385,23,2024,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147
Nairobi,2024-06-10,37.69307692307692,10.661777825965821,38.33,0.0,18.214285714285715,26.4,11.4,3.3,38.33,37.55349152796521,38.33,14.999999999999998,0,0,0,0,6,38.33,38.33,35.555,36.3975,35.56,37.63625,1.3875000000000592,36.5628125,1.7620794521064507,36.515208333333334,1.6696231400901658,24,2024,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052
Nairobi,2024-06-17,35.31857142857143,4.18473206042901,32.22,0.0,17.77142857142857,26.2,9.9,12.4,32.22,36.53616348563717,36.29333333333333,16.299999999999997,0,0,0,0,6,38.33,38.33,38.33,35.555,35.63,36.802499999999995,3.055000000000026,36.1365625,2.3382177803602753,35.95020833333333,1.8855426209394204,25,2024,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054
